xoRa	[1]	[22]	1	1
cayAw	[32]	[37]	2	1
qwuRu	[5]	[20]	2	1
GarmeRu	[5]	[37]	2	1
pakRAw	[32]	[37]	2	1
vrajew	[32]	[39]	2	1
rewasaH	[1;16]	[22]	2	1
awimAwram	[41]	[32]	2	1
AvaraNam	[41]	[10]	2	1
hAnim	[41]	[46]	2	1
Sukrasya	[1]	[45]	2	1
awiprasafgAw	[32]	[40]	2	1
SoRaH	[1;16]	[46]	2	1
SoPaH	[1;16]	[40]	2	1
pAlIRu	[5]	[45]	2	1
yukwAsu	[5]	[32]	2	1
wanvIRu	[5]	[17]	2	1
kaTinAsu	[5]	[22]	2	1
mArxava	[1]	[1]	1	1
vilAsinAm	[41]	[1]	2	1
arWavawAm	[41]	[43]	2	1
klIbaH	[1;16]	[17]	2	1
klEbyam	[41]	[32]	2	1
sahajam	[41]	[48]	2	1
nimiwweRu	[5]	[45]	2	1
vikAreRu	[5]	[10]	2	1
bilvasya	[1]	[22]	2	1
puRye	[10]	[32]	2	1
huwam	[41]	[45]	2	1
peyaH	[1;16]	[48]	2	1
xvAxaSayoH	[12;16]	[45]	2	1
cawuRka	[1]	[41]	1	1
alam	[41]	[2]	2	1
kRapaNe	[10]	[48]	2	1
canxramAH	[2;16]	[17]	2	1
ABAsaH	[1;16]	[24]	2	1
maNdalEH	[11;16]	[17]	2	1
kapilEH	[11;16]	[22]	2	1
parNinIm	[41]	[41]	2	1
mUla	[1]	[40]	1	1
BavAm	[41]	[1]	2	1
aruNAm	[41]	[17]	2	1
Brama	[1]	[48]	1	1
arawi	[3]	[17]	1	1
xurxine	[10]	[22]	2	1
sneham	[41]	[37]	2	1
sarvasmin	[36]	[10]	2	1
klinnAH	[2;16]	[35]	2	1
mArgeRu	[5]	[44]	2	1
svixyamAnasya	[1]	[22]	2	1
muhuH	[5;16]	[49]	2	1
SIwalEH	[11;16]	[48]	2	1
prAXAnyena	[1]	[45]	2	1
vamana	[1]	[45]	1	1
virecane	[10]	[45]	2	1
nirharaNe	[10]	[34]	2	1
mqxO	[13]	[41]	2	1
mqxvI	[4]	[32]	2	1
wIkRNA	[2]	[17]	2	1
krUre	[10]	[41]	2	1
maXyA	[2]	[17]	2	1
prakqwyA	[2]	[19]	2	1
xoRAH	[2;16]	[49]	2	1
hqwAH	[2;16]	[32]	2	1
hqxyam	[41]	[1]	2	1
SarIrasya	[1]	[22]	2	1
wrayasya	[1]	[42]	2	1
prakope	[10]	[45]	2	1
vAyuH	[5;16]	[4]	2	1
virekO	[13]	[22]	2	1
wIkRNO	[13]	[48]	2	1
sekAn	[36]	[22]	2	1
virecana	[1]	[1]	1	1
awiyogena	[1]	[48]	2	1
anvAsana	[1]	[36]	1	1
nasyeRu	[5]	[42]	2	1
yAni	[3]	[49]	2	1
hanyuH	[5;16]	[19]	2	1
anvAsana	[1]	[45]	1	1
Sasyawe	[10]	[1]	2	1
wrika	[1]	[37]	1	1
aMsa	[1]	[39]	1	1
aByaFjana	[1]	[37]	1	1
pAne	[10]	[45]	2	1
anvAsanEH	[11;16]	[34]	2	1
mUrXa	[1]	[48]	1	1
parihAra	[1]	[17]	1	1
uwkleSO	[13]	[48]	2	1
pavanAw	[32]	[40]	2	1
balavanwaH	[1;16]	[42]	2	1
BukwavawaH	[1;16]	[1]	2	1
alpaH	[1;16]	[49]	2	1
snehaH	[1;16]	[41]	2	1
Cixram	[41]	[48]	2	1
kRIrANi	[3]	[1]	2	1
amlAni	[3]	[41]	2	1
mUwrANi	[3]	[48]	2	1
kvAWAH	[2;16]	[43]	2	1
rajanI	[4]	[41]	2	1
maXukam	[41]	[49]	2	1
hifgu	[5]	[17]	2	1
kuRTam	[41]	[48]	2	1
kvAWasya	[1]	[22]	2	1
BAgAH	[2;16]	[48]	2	1
snehasya	[1]	[37]	2	1
kruxXe	[10]	[1]	2	1
anile	[10]	[22]	2	1
kaPe	[10]	[1]	2	1
kaRAyANAm	[41]	[1]	2	1
avivekAw	[32]	[40]	2	1
sAnxraH	[1;16]	[36]	2	1
anwAnAm	[41]	[48]	2	1
kAmEH	[11;16]	[40]	2	1
pqRTa	[1]	[6]	1	1
wrika	[1]	[46]	1	1
kvaWiwEH	[11;16]	[46]	2	1
SlakRNa	[1]	[37]	1	1
priyafgu	[5]	[20]	1	1
sWApanam	[41]	[5]	2	1
awisArO	[13]	[22]	2	1
Alasya	[1]	[41]	1	1
saMskarwA	[2]	[49]	2	1
gaxAn	[36]	[3]	2	1
snehAH	[2;16]	[48]	2	1
nirharaNa	[1]	[1]	1	1
wEle	[10]	[48]	2	1
same	[10]	[48]	2	1
pramANena	[1]	[48]	2	1
saFjFena	[1]	[49]	2	1
hqxyena	[1]	[3]	2	1
AhArasya	[1]	[17]	2	1
upagamAw	[32]	[20]	2	1
vyAXIn	[36]	[2]	2	1
swamBam	[41]	[36]	2	1
nimeRam	[41]	[45]	2	1
wqRNAm	[41]	[17]	2	1
kAsam	[41]	[37]	2	1
AsanAw	[32]	[32]	2	1
sWAnAw	[32]	[46]	2	1
SroNyAm	[41]	[40]	2	1
SirasaH	[1;16]	[42]	2	1
yoge	[10]	[48]	2	1
vikAra	[1]	[5]	1	1
BIrUNAm	[41]	[48]	2	1
sukumArasya	[1]	[42]	2	1
uwkleSa	[1]	[36]	1	1
nimiwwAH	[2;16]	[32]	2	1
Samana	[1]	[46]	1	1
nasyena	[1]	[43]	2	1
narANAm	[41]	[6]	2	1
jawru	[5]	[24]	1	1
grIva	[1]	[32]	1	1
wrika	[1]	[39]	1	1
urasAm	[41]	[39]	2	1
kavale	[10]	[46]	2	1
SuxXi	[3]	[44]	1	1
vepaWuH	[5;16]	[24]	2	1
wraswaH	[1;16]	[22]	2	1
anyam	[41]	[4]	2	1
pAxukA	[2]	[37]	1	1
pITeRu	[5]	[37]	2	1
pqRTeRu	[5]	[19]	2	1
juRteRu	[5]	[22]	2	1
anyeRu	[5]	[36]	2	1
rAjyaH	[1;16]	[38]	2	1
buxbuxa	[1]	[24]	1	1
SAka	[1]	[48]	1	1
sUpa	[1]	[1]	1	1
klinnAni	[3]	[45]	2	1
virasAni	[3]	[22]	2	1
mUwrAByAm	[41]	[37]	2	1
pAnam	[41]	[10]	2	1
Agamanam	[41]	[18]	2	1
gawe	[10]	[44]	2	1
SoPaH	[1;16]	[48]	2	1
svApaH	[1;16]	[37]	2	1
pAxayoH	[12;16]	[48]	2	1
sPota	[1]	[24]	1	1
mAMseRu	[5]	[49]	2	1
hariNasya	[1]	[22]	2	1
pawram	[41]	[38]	2	1
wvak	[17]	[17]	2	1
sAraH	[1;16]	[10]	2	1
muRka	[1]	[46]	1	1
SoPaH	[1;16]	[38]	2	1
viREH	[11;16]	[34]	2	1
xveRe	[10]	[10]	2	1
ASu	[5]	[45]	1	1
sAxaH	[1;16]	[34]	2	1
rujaH	[1;16]	[32]	2	1
anyawame	[10]	[17]	2	1
unmAxe	[10]	[45]	2	1
vepaWO	[13]	[22]	2	1
SvasanAn	[36]	[45]	2	1
majjanwi	[3]	[42]	2	1
we	[10]	[23]	2	1
wIvrAH	[2;16]	[36]	2	1
AmayAH	[2;16]	[22]	2	1
vakwrAw	[32]	[39]	2	1
wejasaH	[1;16]	[36]	2	1
garjanwam	[41]	[1]	2	1
Xanvanwarim	[41]	[41]	2	1
sarpANAm	[41]	[40]	2	1
Bixyawe	[10]	[37]	2	1
paxAni	[3]	[42]	2	1
xanwAnAm	[41]	[10]	2	1
spqRtasya	[1]	[40]	2	1
BIroH	[12;16]	[49]	2	1
Gna	[1]	[12]	1	1
oRaXi	[3]	[42]	1	1
kramawe	[10]	[45]	2	1
pqWavaH	[1;16]	[41]	2	1
maNdalinaH	[1;16]	[48]	2	1
sarpAH	[2;16]	[24]	2	1
suganXayaH	[1;16]	[48]	2	1
ABAH	[2;16]	[32]	2	1
jAwyA	[2]	[39]	2	1
Cawra	[1]	[44]	1	1
XUmrAH	[2;16]	[37]	2	1
pArAvawa	[1]	[2]	1	1
yAme	[10]	[48]	2	1
caranwi	[3]	[49]	2	1
kalAm	[41]	[17]	2	1
kalpam	[41]	[40]	2	1
Binawwi	[3]	[49]	2	1
cawurWe	[10]	[45]	2	1
vepawe	[10]	[41]	2	1
mUDaH	[1;16]	[18]	2	1
KAxan	[36]	[34]	2	1
xanwAn	[36]	[24]	2	1
sawya	[1]	[39]	1	1
PaNinAm	[41]	[45]	2	1
aFjane	[10]	[42]	2	1
aFjanam	[41]	[34]	2	1
SaswreNa	[1]	[41]	2	1
sAxa	[1]	[45]	1	1
vEvarNya	[1]	[24]	1	1
pawiwam	[41]	[41]	2	1
agaxAnAm	[41]	[48]	2	1
spqRtEH	[11;16]	[48]	2	1
puwrakeNa	[1]	[1]	2	1
xaMSe	[10]	[46]	2	1
CarxiH	[3;16]	[37]	2	1
granWayaH	[1;16]	[17]	2	1
kokilena	[1]	[5]	2	1
ugrAH	[2;16]	[24]	2	1
jvaraH	[1;16]	[34]	2	1
kapilena	[1]	[1]	2	1
asqk	[17]	[17]	2	1
kapowena	[1]	[22]	2	1
snAwasya	[1]	[34]	2	1
sarpANAm	[41]	[46]	2	1
Sava	[1]	[37]	1	1
kItAH	[2;16]	[32]	2	1
viReRu	[5]	[10]	2	1
viReRu	[5]	[1]	2	1
vqScikAH	[2;16]	[37]	2	1
pucCa	[1]	[34]	1	1
BUyoBiH	[3;16]	[37]	2	1
uccAra	[1]	[37]	1	1
maXyAH	[2;16]	[24]	2	1
prakAra	[1]	[5]	1	1
kukkuta	[1]	[39]	1	1
barhANi	[3]	[48]	2	1
agaxAnAm	[41]	[49]	2	1
juRtasya	[1]	[42]	2	1
jFAwavyaH	[1;16]	[45]	2	1
kupiwasya	[1]	[41]	2	1
apawan	[36]	[34]	2	1
raveH	[10;16]	[32]	2	1
imAH	[2;16]	[20]	2	1
apakArAya	[1]	[45]	2	1
sAXana	[1]	[45]	1	1
gOravam	[41]	[34]	2	1
wimiram	[41]	[40]	2	1
BramaH	[1;16]	[10]	2	1
awisAraH	[1;16]	[22]	2	1
swamBaH	[1;16]	[46]	2	1
SvAsaH	[1;16]	[32]	2	1
SoRaH	[1;16]	[22]	2	1
uwware	[10]	[1]	2	1
arWAn	[36]	[3]	2	1
imAn	[36]	[3]	2	1
viviXAH	[2;16]	[1]	2	1
arWAH	[2;16]	[43]	2	1
mArgAH	[2;16]	[22]	2	1
patalAni	[3]	[22]	2	1
xqRtInAm	[41]	[41]	2	1
Sukla	[1]	[19]	1	1
kanInaka	[1]	[19]	1	1
gawaH	[1;16]	[47]	2	1
apAfga	[1]	[19]	1	1
wimiram	[41]	[42]	2	1
newra	[1]	[40]	1	1
BAgeRu	[5]	[43]	2	1
aByanwara	[1]	[41]	1	1
muKI	[4]	[39]	2	1
uwsafge	[10]	[1]	2	1
varwmanaH	[1;16]	[22]	2	1
xIrGaH	[1;16]	[1]	2	1
afkuraH	[1;16]	[18]	2	1
KaraH	[1;16]	[48]	2	1
vexanam	[41]	[32]	2	1
wAmram	[41]	[42]	2	1
pakRma	[1]	[2]	1	1
agrANi	[3]	[18]	2	1
KarANi	[3]	[22]	2	1
maNdalAni	[3]	[37]	2	1
pawAkAn	[36]	[22]	2	1
marIcIH	[4;16]	[17]	2	1
pariplavAn	[36]	[22]	2	1
wamAMsi	[3]	[22]	2	1
sWAni	[3]	[34]	2	1
xqRteH	[10;16]	[19]	2	1
gocara	[1]	[45]	1	1
manyawe	[10]	[34]	2	1
patalam	[41]	[19]	2	1
calaw	[32]	[37]	1	1
palASa	[1]	[48]	1	1
SuklaH	[1;16]	[39]	2	1
pravAla	[1]	[37]	1	1
jAdyaH	[1;16]	[34]	2	1
xivaseRu	[5]	[17]	2	1
kqcCrAw	[32]	[49]	2	1
hrasvAni	[3]	[43]	2	1
warpaNe	[10]	[48]	2	1
seka	[1]	[36]	1	1
nasye	[10]	[46]	2	1
XAwavaH	[1;16]	[44]	2	1
vEvarNya	[1]	[36]	1	1
CinxyAw	[32]	[32]	2	1
sWiwe	[10]	[22]	2	1
ruXire	[10]	[45]	2	1
kubjaka	[1]	[1]	1	1
SAla	[1]	[2]	1	1
nalina	[1]	[5]	1	1
vAri	[3]	[39]	1	1
binxu	[5]	[2]	2	1
AgamaH	[1;16]	[48]	2	1
aruNam	[41]	[36]	2	1
ruk	[17]	[36]	1	1
aFjanAni	[3]	[22]	2	1
AXArO	[13]	[41]	2	1
cUrNena	[1]	[17]	2	1
nirvqwiH	[3;16]	[45]	2	1
viXvaMsaH	[1;16]	[17]	2	1
kriyA	[2]	[44]	1	1
lAGavam	[41]	[10]	2	1
majja	[1]	[41]	1	1
mexaH	[1;16]	[48]	1	1
wejAMsi	[3]	[1]	2	1
anilam	[41]	[2]	2	1
AxarSam	[41]	[40]	2	1
BAsvarANi	[3]	[22]	2	1
yukwO	[13]	[17]	2	1
SoPa	[1]	[43]	1	1
ruk	[17]	[49]	1	1
srAva	[1]	[36]	1	1
SalAkayA	[2]	[34]	2	1
xakRiNena	[1]	[17]	2	1
kAnInam	[41]	[1]	2	1
ruk	[17]	[32]	1	1
AsrAva	[1]	[46]	1	1
saMramBa	[1]	[46]	1	1
SUlO	[13]	[36]	2	1
ruji	[3]	[46]	2	1
mAwrayA	[2]	[32]	2	1
kuRTam	[41]	[22]	2	1
canxanam	[41]	[10]	2	1
elAH	[2;16]	[22]	2	1
pawram	[41]	[41]	2	1
maXukam	[41]	[1]	2	1
piNdEH	[11;16]	[48]	2	1
svexam	[41]	[22]	2	1
kARTe	[10]	[17]	2	1
kuRTe	[10]	[17]	2	1
kARTe	[10]	[22]	2	1
kapiwWAnAm	[41]	[41]	2	1
maXUka	[1]	[35]	1	1
Xava	[1]	[46]	1	1
SAla	[1]	[24]	1	1
karNa	[1]	[23]	1	1
Cixre	[10]	[45]	2	1
varwamAnam	[41]	[17]	2	1
kItam	[41]	[17]	2	1
Bavam	[41]	[45]	2	1
vikAram	[41]	[39]	2	1
prawiSyAya	[1]	[48]	1	1
samAna	[1]	[44]	1	1
ekaSaH	[1;16]	[22]	2	1
xurganXa	[1]	[5]	1	1
vikAreNa	[1]	[48]	2	1
samAnam	[41]	[22]	2	1
prawiSyAyam	[41]	[24]	2	1
nivAwa	[1]	[46]	1	1
Asana	[1]	[22]	1	1
ceRtanAni	[3]	[41]	2	1
mUrXnaH	[1;16]	[19]	2	1
nasye	[10]	[49]	2	1
BojanAni	[3]	[17]	2	1
GnAni	[3]	[37]	2	1
vrajanwi	[3]	[10]	2	1
svinnAn	[36]	[32]	2	1
xevAya	[1]	[19]	2	1
wapasAm	[41]	[32]	2	1
wejasAm	[41]	[22]	2	1
yaSasAm	[41]	[45]	2	1
vapuRAm	[41]	[32]	2	1
cawuRpaWe	[10]	[22]	2	1
vraNeRu	[5]	[5]	2	1
cUrNAni	[3]	[37]	2	1
paWyAni	[3]	[45]	2	1
safgame	[10]	[22]	2	1
karAlA	[2]	[37]	2	1
muNdA	[2]	[17]	2	1
muxga	[1]	[12]	1	1
aSanA	[2]	[34]	2	1
surA	[2]	[46]	1	1
markata	[1]	[5]	1	1
gqXrANAm	[41]	[37]	2	1
purIRANi	[3]	[36]	2	1
vijFAnAH	[2;16]	[39]	2	1
bruvawe	[10]	[34]	2	1
aFjali	[3]	[36]	1	1
namaskAra	[1]	[24]	1	1
kuleRu	[5]	[42]	2	1
ijyanwe	[10]	[34]	2	1
piwaraH	[1;16]	[10]	2	1
awiWayaH	[1;16]	[32]	2	1
jAyanwe	[10]	[39]	2	1
xoRAw	[32]	[22]	2	1
karkaSAm	[41]	[46]	2	1
SIwalAm	[41]	[48]	2	1
swabXAm	[41]	[1]	2	1
sparSAm	[41]	[22]	2	1
klEbya	[1]	[48]	1	1
sWAnAni	[3]	[41]	2	1
mUDasya	[1]	[19]	2	1
upaxraveNa	[1]	[24]	2	1
vraNaH	[1;16]	[17]	2	1
kAya	[1]	[22]	1	1
cikiwsAsu	[5]	[42]	2	1
avaroXaH	[1;16]	[48]	2	1
vepaWuH	[5;16]	[45]	2	1
vegaH	[1;16]	[17]	2	1
nAsAnAm	[41]	[37]	2	1
ojaH	[1;16]	[36]	1	1
niroXa	[1]	[24]	1	1
svexa	[1]	[37]	1	1
kqSAnAm	[41]	[24]	2	1
prakopam	[41]	[32]	2	1
aBiSApAByAm	[41]	[41]	2	1
aBiGAweByaH	[1;16]	[34]	2	1
niyawiH	[3;16]	[41]	2	1
wqRA	[2]	[46]	2	1
wanxrA	[2]	[36]	1	1
pAcanI	[4]	[44]	2	1
laGvI	[4]	[24]	2	1
ArwAnAm	[41]	[24]	2	1
ambu	[5]	[42]	1	1
yavAgUBiH	[3;16]	[42]	2	1
SuxXasya	[1]	[5]	2	1
SAnwim	[41]	[36]	2	1
krOFca	[1]	[46]	1	1
SiKinaH	[1;16]	[17]	2	1
wiwwirAn	[36]	[32]	2	1
kaRAya	[1]	[19]	1	1
guru	[5]	[43]	1	1
rUkRANi	[3]	[17]	2	1
jvareRu	[5]	[34]	2	1
xeyAni	[3]	[42]	2	1
SarkarA	[2]	[34]	1	1
xAdimAByAm	[41]	[45]	2	1
xrAkRa	[1]	[18]	1	1
KarjUrayoH	[12;16]	[32]	2	1
kvaWiwam	[41]	[37]	2	1
peyam	[41]	[48]	2	1
nayana	[1]	[45]	1	1
vaxana	[1]	[46]	1	1
SravaNa	[1]	[20]	1	1
sumanaH	[1;16]	[22]	1	1
kusumEH	[11;16]	[45]	2	1
sparSanAByAm	[41]	[22]	2	1
aBiSApa	[1]	[1]	1	1
aBicAra	[1]	[5]	1	1
uwWO	[13]	[24]	2	1
jvarO	[13]	[49]	2	1
AxinA	[2]	[24]	2	1
viSeRam	[41]	[1]	2	1
winwidIkam	[41]	[22]	2	1
nalaxam	[41]	[37]	2	1
SvAse	[10]	[22]	2	1
Amra	[1]	[2]	1	1
wvacam	[41]	[46]	2	1
maXuka	[1]	[5]	1	1
yojyAH	[2;16]	[41]	2	1
mAruwa	[1]	[24]	1	1
je	[10]	[24]	2	1
ASayam	[41]	[48]	2	1
kRavaWuH	[5;16]	[22]	2	1
kAfkRA	[2]	[22]	2	1
mukwasya	[1]	[44]	2	1
Ame	[10]	[22]	2	1
lafGanam	[41]	[46]	2	1
Saswam	[41]	[2]	2	1
pAcanam	[41]	[10]	2	1
hifguH	[5;16]	[45]	2	1
vqkRaka	[1]	[39]	1	1
bIjAni	[3]	[44]	2	1
gOrave	[10]	[45]	2	1
prabalaH	[1;16]	[17]	2	1
awisAre	[10]	[22]	2	1
uccAram	[41]	[45]	2	1
koRTasya	[1]	[48]	2	1
mqxavaH	[1;16]	[39]	2	1
uxBavAH	[2;16]	[32]	2	1
mawaH	[1;16]	[46]	2	1
SoRaH	[1;16]	[48]	2	1
AwmakaH	[1;16]	[49]	2	1
praXAnEH	[11;16]	[34]	2	1
xoREH	[11;16]	[49]	2	1
ruxXeRu	[5]	[43]	2	1
xurganXa	[1]	[45]	1	1
vaxana	[1]	[5]	1	1
ucCvAsaH	[1;16]	[40]	2	1
svaraH	[1;16]	[36]	2	1
aSeRam	[41]	[36]	2	1
niyamena	[1]	[46]	2	1
AwmakAH	[2;16]	[22]	2	1
gulme	[10]	[1]	2	1
kaPasya	[1]	[44]	2	1
lifgAni	[3]	[22]	2	1
gulme	[10]	[17]	2	1
yojyAni	[3]	[42]	2	1
ukwAni	[3]	[1]	2	1
SUlam	[41]	[19]	2	1
gulma	[1]	[48]	1	1
gudaH	[1;16]	[46]	2	1
SAliH	[3;16]	[42]	2	1
pipAsA	[2]	[45]	2	1
wIvrA	[2]	[40]	2	1
klamO	[13]	[48]	2	1
sAxa	[1]	[46]	1	1
SoRO	[13]	[24]	2	1
eweRu	[5]	[3]	2	1
awaH	[1;16]	[18]	2	1
ganXiH	[3;16]	[22]	2	1
niHSvAsaH	[1;16]	[40]	2	1
lehAn	[36]	[48]	2	1
maXukam	[41]	[43]	2	1
roXram	[41]	[10]	2	1
AyawaneRu	[5]	[5]	2	1
ugrAH	[2;16]	[39]	2	1
kaRAyANi	[3]	[22]	2	1
ganXavanwi	[3]	[37]	2	1
jvaram	[41]	[42]	2	1
avasWaH	[1;16]	[22]	2	1
maxaH	[1;16]	[24]	2	1
paScime	[10]	[46]	2	1
viBramam	[41]	[5]	2	1
sruwa	[1]	[49]	1	1
himAn	[36]	[22]	2	1
suganXi	[3]	[19]	1	1
uxBavAn	[36]	[36]	2	1
nuxawi	[3]	[48]	2	1
gaxAn	[36]	[1]	2	1
vamanAni	[3]	[32]	2	1
praBavA	[2]	[41]	2	1
lafGanEH	[11;16]	[45]	2	1
vamanEH	[11;16]	[22]	2	1
AmAm	[41]	[48]	2	1
sAwmyEH	[11;16]	[48]	2	1
mAMsAni	[3]	[46]	2	1
SuBAni	[3]	[37]	2	1
pAnakAni	[3]	[22]	2	1
anna	[1]	[24]	1	1
jAm	[41]	[42]	2	1
yamalAm	[41]	[17]	2	1
kRuxrAm	[41]	[19]	2	1
gamBIrAm	[41]	[41]	2	1
mahawIm	[41]	[32]	2	1
arawiH	[3;16]	[19]	2	1
SvAsaH	[1;16]	[20]	2	1
GoraH	[1;16]	[40]	2	1
lihyAw	[32]	[46]	2	1
SvAseRu	[5]	[17]	2	1
kAseRu	[5]	[45]	2	1
hewavaH	[1;16]	[36]	2	1
rogayoH	[12;16]	[46]	2	1
mexasvinaH	[1;16]	[48]	2	1
samuxBavaH	[1;16]	[22]	2	1
AmayaH	[1;16]	[42]	2	1
xrava	[1]	[37]	1	1
pucCEH	[11;16]	[37]	2	1
pqWavaH	[1;16]	[22]	2	1
wanavaH	[1;16]	[32]	2	1
vidafga	[1]	[48]	1	1
kvAWena	[1]	[44]	2	1
kqmIn	[36]	[40]	2	1
Anana	[1]	[20]	1	1
GrANa	[1]	[45]	1	1
vilocana	[1]	[5]	1	1
uwWAH	[2;16]	[40]	2	1
wIvrAH	[2;16]	[22]	2	1
AnwarikReNa	[1]	[45]	2	1
pORkarANi	[3]	[22]	2	1
woyasya	[1]	[1]	2	1
aSmari	[3]	[44]	1	1
karkatakam	[41]	[22]	2	1
pibew	[32]	[19]	2	1
lihyAw	[32]	[44]	2	1
lehAn	[36]	[37]	2	1
awiprasafgena	[1]	[46]	2	1
bqMhaNaH	[1;16]	[22]	2	1
xrAkRa	[1]	[22]	1	1
ojasvI	[4]	[39]	2	1
piban	[36]	[10]	2	1
xahyamAna	[1]	[2]	1	1
ABEH	[11;16]	[37]	2	1
AGAwena	[1]	[41]	2	1
pacyamAnasya	[1]	[37]	2	1
BixyamAnasya	[1]	[45]	2	1
SleRmaNaH	[1;16]	[1]	2	1
avayavAH	[2;16]	[40]	2	1
BinnAH	[2;16]	[46]	2	1
SarkarAH	[2;16]	[3]	2	1
piwaraH	[1;16]	[40]	2	1
sWira	[1]	[36]	1	1
nayanaH	[1;16]	[45]	2	1
brahmaNyaH	[1;16]	[40]	2	1
wapAMsi	[3]	[32]	2	1
wIvrANi	[3]	[32]	2	1
vrawAni	[3]	[35]	2	1
AcArAH	[2;16]	[17]	2	1
kramaH	[1;16]	[10]	2	1
xuhiwaraH	[1;16]	[32]	2	1
prasavaH	[1;16]	[48]	2	1
rAkRasasya	[1]	[40]	2	1
gahaneRu	[5]	[45]	2	1
aja	[1]	[7]	1	1
Salyaka	[1]	[5]	1	1
grahAH	[2;16]	[36]	2	1
SvAviw	[32]	[46]	1	1
Salyaka	[1]	[19]	1	1
goXAnAm	[41]	[5]	2	1
uRtrasya	[1]	[36]	2	1
aByaFjana	[1]	[36]	1	1
nasyeRu	[5]	[32]	2	1
yojyAni	[3]	[24]	2	1
wqt	[27]	[32]	1	1
Xunvan	[36]	[1]	2	1
BAgEH	[11;16]	[46]	2	1
AkArEH	[11;16]	[36]	2	1
unmAxa	[1]	[36]	1	1
juRtAnAm	[41]	[37]	2	1
puMsAm	[41]	[34]	2	1
wrikAn	[36]	[45]	2	1
cawuRkAn	[36]	[45]	2	1
paFcakAn	[36]	[45]	2	1
cikiwsAyAH	[2;16]	[37]	2	1
SayIwa	[1]	[22]	2	1
sevyAH	[2;16]	[46]	2	1
Saraxi	[3]	[42]	2	1
Svewa	[1]	[48]	1	1
praxoRe	[10]	[44]	2	1
ambunA	[2]	[22]	2	1
vApIH	[4;16]	[45]	2	1
vanAni	[3]	[43]	2	1
SarkarA	[2]	[18]	1	1
KaNda	[1]	[34]	1	1
xigXAni	[3]	[48]	2	1
Bajew	[32]	[46]	2	1
SayyAm	[41]	[41]	2	1
mqxu	[5]	[5]	1	1
praSamanaH	[1;16]	[48]	2	1
xaSa	[1]	[13]	1	1
praboXasya	[1]	[37]	2	1
Salyam	[41]	[3]	2	1
uBaya	[1]	[49]	1	1
hewu	[5]	[34]	1	1
rogANAm	[41]	[32]	2	1
BiRak	[17]	[17]	2	1
karaNam	[41]	[43]	2	1
rasAH	[2;16]	[34]	2	1
yugmeRu	[5]	[3]	2	1
sameRu	[5]	[34]	2	1
pAramArWikam	[41]	[43]	2	1
muRtiH	[3;16]	[37]	2	1
jijFAsuH	[5;16]	[24]	2	1
yugAnAm	[41]	[37]	2	1
parivarwena	[1]	[17]	2	1
kalana	[1]	[2]	1	1
manoH	[12;16]	[42]	2	1
wri	[3]	[20]	1	1
GanaH	[1;16]	[19]	2	1
SukrANAm	[41]	[18]	2	1
raxa	[1]	[1]	1	1
SIGrasya	[1]	[46]	2	1
SUnya	[1]	[7]	1	1
qwu	[5]	[18]	1	1
afka	[1]	[36]	1	1
uccasya	[1]	[1]	2	1
arNavAH	[2;16]	[42]	2	1
uxayam	[41]	[40]	2	1
sAvana	[1]	[45]	1	1
nAdIBiH	[3;16]	[49]	2	1
hanyAw	[32]	[40]	2	1
pariXim	[41]	[48]	2	1
pariXO	[13]	[24]	2	1
pAwa	[1]	[2]	1	1
AKyAH	[2;16]	[19]	2	1
grahANAm	[41]	[19]	2	1
buXa	[1]	[40]	1	1
BArgavayoH	[12;16]	[46]	2	1
SIGrAw	[32]	[32]	2	1
pAwaH	[1;16]	[42]	2	1
SIGrawarA	[2]	[46]	2	1
SIGrA	[2]	[19]	2	1
aRtaXA	[2]	[19]	2	1
ranXra	[1]	[37]	1	1
aRtaka	[1]	[42]	1	1
yamAH	[2;16]	[45]	2	1
afka	[1]	[42]	1	1
locana	[1]	[19]	1	1
jvalanAH	[2;16]	[43]	2	1
ranXra	[1]	[46]	1	1
Ka	[1]	[7]	1	1
rUpa	[1]	[36]	1	1
newrANi	[3]	[37]	2	1
yamalAH	[2;16]	[32]	2	1
wurafga	[1]	[7]	1	1
qwu	[5]	[36]	1	1
guNAH	[2;16]	[5]	2	1
uwkrama	[1]	[24]	1	1
kenxra	[1]	[37]	1	1
Buja	[1]	[24]	1	1
jyA	[2]	[17]	2	1
axrayaH	[1;16]	[18]	2	1
sUryAH	[2;16]	[36]	2	1
SIGra	[1]	[5]	1	1
uccAw	[32]	[19]	2	1
grahaH	[1;16]	[46]	2	1
SiWila	[1]	[43]	1	1
XruvANi	[3]	[46]	2	1
sawwvAnAm	[41]	[42]	2	1
nirxoRe	[10]	[42]	2	1
varNe	[10]	[22]	2	1
aXamam	[41]	[46]	2	1
saMsargAw	[32]	[19]	2	1
ASravaH	[1;16]	[40]	2	1
jImUwa	[1]	[17]	1	1
kari	[3]	[41]	1	1
vaMSa	[1]	[46]	1	1
varAha	[1]	[24]	1	1
jImUwe	[10]	[46]	2	1
Suci	[3]	[43]	1	1
pAtala	[1]	[40]	1	1
parIkRA	[2]	[32]	2	1
karwavyA	[2]	[43]	2	1
aBiXA	[2]	[45]	1	1
vivekaH	[1;16]	[48]	2	1
ekArWa	[1]	[2]	1	1
AnXra	[1]	[44]	1	1
lAta	[1]	[2]	1	1
